year,oshpd_id,county_number,county_name,facility_name,dba_address1,dba_city,dba_zip_code,license_category_desc,teaching_hospital_desc,licensed_bed_size,er_service_level,sex_male,sex_female,sex_unk,age_01_09,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_,age_under_1,age_unknown,asian_pacific_island,black,hispanic,native_american_eski,other_race,unknown_race,white,acute_care,against_medical_advice,died,hospice_care,home_health_service,residential_care,routine,psychiatric_care,sn_ic_care,medi_cal,medicare,other_payer,private_coverage,selfpay,all_other,english,spanish,ed_admit,ed_visit
2018,106190818,19,Los Angeles,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,91208,General Acute Care,0.0,150-199,BASIC,9709.0,11362.0,0.0,1817.0,2169.0,3113.0,2916.0,2700.0,2682.0,2382.0,1625.0,1436.0,231.0,0.0,1265.0,1151.0,3290.0,95.0,0.0,1732.0,16828.0,434.0,326.0,18.0,17.0,3.0,29.0,19428.0,81.0,89.0,7576.0,3936.0,311.0,7851.0,1397.0,570.0,20209.0,292.0,4379.0,21071.0
2018,106190859,19,Los Angeles,WEST HILLS HOSPITAL AND MEDICAL CENTER,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,General Acute Care,0.0,200-299,BASIC,22947.0,26994.0,0.0,5090.0,5165.0,8687.0,7724.0,6337.0,6146.0,4561.0,2809.0,2698.0,724.0,0.0,1501.0,2390.0,13027.0,13.0,25636.0,161.0,20240.0,519.0,2351.0,46.0,7.0,75.0,1.0,45925.0,267.0,125.0,22841.0,7885.0,1379.0,11263.0,6573.0,502.0,47473.0,1966.0,7607.0,49941.0
2018,106190878,19,Los Angeles,ADVENTIST HEALTH WHITE MEMORIAL,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,General Acute Care,1.0,300-499,BASIC,23191.0,30155.0,3.0,9083.0,5949.0,9692.0,7051.0,5577.0,5107.0,4149.0,2498.0,1861.0,2382.0,0.0,473.0,1620.0,48426.0,26.0,11641.0,362.0,39081.0,584.0,1479.0,32.0,15.0,46.0,2.0,50591.0,7.0,296.0,34978.0,7222.0,1771.0,4622.0,4742.0,88.0,33350.0,19911.0,10108.0,53349.0
2018,106190883,19,Los Angeles,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA ROAD,WHITTIER,90605,General Acute Care,0.0,150-199,BASIC,10970.0,14324.0,0.0,3754.0,3063.0,4619.0,3910.0,2959.0,2703.0,1703.0,955.0,902.0,726.0,0.0,2192.0,620.0,17126.0,28.0,15586.0,488.0,6380.0,893.0,1010.0,26.0,1.0,5.0,8.0,22509.0,249.0,110.0,3736.0,2772.0,312.0,17342.0,1132.0,986.0,20301.0,4007.0,4424.0,25294.0
2018,106190949,19,Los Angeles,HENRY MAYO NEWHALL HOSPITAL,23845 MCBEAN PARKWAY,VALENCIA,91355,General Acute Care,0.0,200-299,BASIC,25990.0,31065.0,0.0,6545.0,6742.0,9593.0,8350.0,6761.0,6895.0,4677.0,3390.0,3007.0,1095.0,0.0,2263.0,3538.0,18326.0,61.0,2488.0,211.0,48494.0,2303.0,1188.0,62.0,6.0,25.0,0.0,51927.0,40.0,63.0,8557.0,8724.0,2417.0,33363.0,3994.0,100.0,55865.0,1090.0,9438.0,57055.0
2018,106191227,19,Los Angeles,LAC/HARBOR-UCLA MEDICAL CENTER,1000 WEST CARSON STREET,TORRANCE,90502,General Acute Care,1.0,300-499,BASIC,36743.0,34330.0,28.0,11128.0,9272.0,10286.0,8925.0,9114.0,10019.0,6449.0,2113.0,1321.0,2474.0,0.0,3887.0,13441.0,42872.0,286.0,48040.0,826.0,4621.0,3850.0,418.0,136.0,0.0,0.0,110.0,65120.0,823.0,209.0,54066.0,4858.0,1415.0,4354.0,6399.0,1480.0,46384.0,23237.0,11571.0,71101.0
2018,106191228,19,Los Angeles,LAC+USC MEDICAL CENTER,1200 NORTH STATE STREET,LOS ANGELES,90033,General Acute Care,1.0,500+,COMPREHENSIVE,69866.0,55794.0,35.0,7906.0,9460.0,20943.0,21396.0,22289.0,23117.0,13300.0,3871.0,1621.0,1792.0,0.0,3892.0,14765.0,85358.0,234.0,95364.0,7363.0,4077.0,1916.0,682.0,129.0,2.0,6.0,59.0,106692.0,6003.0,154.0,91417.0,9057.0,10515.0,6042.0,8482.0,2985.0,69969.0,52741.0,22297.0,125695.0
2018,106191230,19,Los Angeles,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,90059,General Acute Care,1.0,100-149,BASIC,39964.0,53345.0,1.0,8941.0,8454.0,20411.0,16290.0,13247.0,13134.0,7863.0,1966.0,1086.0,1918.0,0.0,364.0,42283.0,45563.0,84.0,488.0,1462.0,48618.0,2337.0,3479.0,43.0,41.0,170.0,131.0,84096.0,2182.0,82.0,69981.0,7029.0,12890.0,3410.0,0.0,118.0,73889.0,19303.0,815.0,93310.0
2018,106191231,19,Los Angeles,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,91342,General Acute Care,1.0,300-499,BASIC,30562.0,30669.0,4.0,2684.0,4270.0,9556.0,10759.0,11547.0,11783.0,7177.0,2006.0,893.0,559.0,1.0,1849.0,2498.0,42912.0,80.0,54478.0,1328.0,1002.0,847.0,224.0,17.0,1.0,1.0,20.0,54807.0,4464.0,177.0,44266.0,4194.0,4681.0,3017.0,5044.0,1621.0,29815.0,29799.0,8016.0,61235.0
2018,106191450,19,Los Angeles,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,General Acute Care,0.0,200-299,BASIC,18861.0,21729.0,1.0,2886.0,2918.0,5343.0,4330.0,3999.0,4854.0,5020.0,5033.0,5657.0,551.0,0.0,3827.0,3100.0,9862.0,179.0,8535.0,360.0,24590.0,451.0,367.0,27.0,80.0,898.0,1.0,37949.0,489.0,274.0,7445.0,13214.0,90.0,17765.0,2056.0,999.0,37100.0,2492.0,3607.0,40591.0
2018,106196035,19,Los Angeles,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,General Acute Care,0.0,200-299,BASIC,33868.0,40876.0,4.0,8536.0,7304.0,10398.0,8699.0,8221.0,8453.0,7916.0,7503.0,6127.0,1591.0,0.0,8210.0,2620.0,50102.0,419.0,49389.0,1899.0,12211.0,1048.0,393.0,57.0,189.0,1816.0,3.0,69946.0,812.0,266.0,19739.0,17703.0,153.0,33551.0,3577.0,1630.0,61533.0,11585.0,4958.0,74748.0
2018,106196403,19,Los Angeles,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,90242,General Acute Care,0.0,300-499,BASIC,42398.0,55056.0,3.0,11202.0,8601.0,14917.0,13023.0,11444.0,10920.0,10286.0,8077.0,6414.0,2572.0,1.0,5817.0,15794.0,60547.0,275.0,59469.0,1923.0,14179.0,1019.0,3617.0,48.0,167.0,1494.0,9.0,89419.0,1252.0,381.0,23913.0,20305.0,178.0,49270.0,3771.0,885.0,80346.0,16226.0,8038.0,97457.0
2018,106196405,19,Los Angeles,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,General Acute Care,0.0,150-199,BASIC,27750.0,36853.0,0.0,8922.0,7926.0,12171.0,9796.0,8066.0,7558.0,4863.0,2365.0,1620.0,1315.0,1.0,280.0,16337.0,29395.0,122.0,27584.0,196.0,20084.0,395.0,317.0,53.0,12.0,34.0,4.0,62247.0,256.0,43.0,35807.0,6795.0,1475.0,15818.0,4708.0,374.0,59449.0,4780.0,6607.0,64603.0
2018,106201281,20,Madera,MADERA COMMUNITY HOSPITAL,1250 EAST ALMOND AVENUE,MADERA,93637,General Acute Care,0.0,100-149,BASIC,14643.0,18898.0,1.0,2492.0,3374.0,6507.0,5762.0,4739.0,4142.0,2825.0,1917.0,1431.0,353.0,0.0,482.0,1565.0,23393.0,25.0,102.0,2661.0,28707.0,3266.0,1959.0,53.0,3.0,0.0,0.0,27337.0,254.0,79.0,20236.0,5296.0,1046.0,3974.0,2990.0,166.0,23344.0,10032.0,2475.0,33542.0
2018,106204019,20,Madera,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDREN'S PLACE,MADERA,93636,General Acute Care,0.0,300-499,BASIC,53547.0,48906.0,0.0,60553.0,25246.0,399.0,131.0,56.0,41.0,20.0,0.0,2.0,16005.0,0.0,3683.0,4411.0,77335.0,99.0,7036.0,58.0,87166.0,365.0,40.0,3.0,0.0,0.0,0.0,101980.0,0.0,0.0,83548.0,25.0,2601.0,13739.0,2540.0,158.0,81690.0,20605.0,7644.0,102453.0
2018,106210992,21,Marin,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,99 MONTECILLO ROAD,SAN RAFAEL,94903,General Acute Care,0.0,100-149,BASIC,11847.0,13653.0,0.0,1427.0,2112.0,2242.0,2335.0,2594.0,3579.0,3664.0,3670.0,3724.0,153.0,0.0,1276.0,1254.0,3261.0,99.0,3558.0,610.0,18703.0,244.0,186.0,49.0,61.0,192.0,5.0,24194.0,270.0,134.0,2392.0,9071.0,629.0,12051.0,1357.0,273.0,24098.0,1129.0,3124.0,25500.0
2018,106211006,21,Marin,MARIN GENERAL HOSPITAL,250 BON AIR ROAD,GREENBRAE,94904,General Acute Care,0.0,200-299,BASIC,14030.0,14961.0,2.0,3104.0,2691.0,3161.0,3588.0,3546.0,3747.0,3101.0,2916.0,2582.0,557.0,0.0,1100.0,1612.0,7262.0,33.0,239.0,29.0,25980.0,128.0,224.0,43.0,1.0,23.0,12.0,27986.0,103.0,111.0,10552.0,7340.0,821.0,8599.0,1681.0,6.0,24102.0,4885.0,5566.0,28993.0
2018,106214034,21,Marin,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,94945,General Acute Care,0.0,1-49,BASIC,6350.0,7441.0,0.0,1172.0,1349.0,1454.0,1788.0,1590.0,1842.0,1653.0,1425.0,1375.0,143.0,0.0,421.0,637.0,3576.0,29.0,2171.0,414.0,10119.0,322.0,59.0,6.0,2.0,12.0,33.0,13134.0,41.0,47.0,5139.0,3754.0,362.0,3558.0,978.0,245.0,11430.0,2116.0,1429.0,13791.0
2018,106220733,22,Mariposa,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL RD.,MARIPOSA,95338,General Acute Care,0.0,1-49,STANDBY,3067.0,3562.0,1.0,510.0,621.0,872.0,849.0,636.0,876.0,915.0,687.0,610.0,54.0,0.0,106.0,56.0,576.0,271.0,136.0,201.0,5860.0,673.0,195.0,4.0,1.0,5.0,0.0,5634.0,86.0,9.0,607.0,1802.0,164.0,3253.0,804.0,39.0,6520.0,71.0,251.0,6630.0
2018,106231013,23,Mendocino,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,95437,General Acute Care,0.0,1-49,STANDBY,4521.0,4843.0,0.0,631.0,678.0,1019.0,1212.0,1093.0,1298.0,1355.0,1189.0,803.0,86.0,0.0,62.0,70.0,1094.0,101.0,1314.0,87.0,7730.0,385.0,148.0,15.0,1.0,5.0,2.0,8643.0,62.0,24.0,268.0,3167.0,430.0,5024.0,475.0,52.0,8642.0,670.0,633.0,9364.0
2018,106231396,23,Mendocino,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,95482,General Acute Care,0.0,50-99,BASIC,13486.0,14668.0,4.0,3296.0,3140.0,4440.0,4251.0,3264.0,3313.0,2704.0,1935.0,1255.0,554.0,6.0,180.0,466.0,7298.0,1763.0,7117.0,275.0,18344.0,741.0,278.0,17.0,1.0,12.0,1.0,26522.0,260.0,22.0,15680.0,5336.0,1166.0,4324.0,1618.0,85.0,24672.0,3401.0,2201.0,28158.0
2018,106234038,23,Mendocino,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DRIVE,WILLITS,95490,General Acute Care,0.0,1-49,BASIC,6307.0,6950.0,1.0,1470.0,1368.0,2013.0,1970.0,1570.0,1542.0,1518.0,994.0,598.0,211.0,4.0,61.0,142.0,1640.0,967.0,1730.0,117.0,10234.0,436.0,159.0,8.0,1.0,3.0,0.0,12414.0,79.0,27.0,6836.0,2620.0,506.0,2319.0,976.0,27.0,12699.0,532.0,1129.0,13258.0
2018,106240924,24,Merced,MEMORIAL HOSPITAL LOS BANOS,520 WEST I STREET,LOS BANOS,93635,General Acute Care,0.0,1-49,BASIC,13290.0,17824.0,0.0,5218.0,4336.0,4914.0,4542.0,3491.0,3052.0,2199.0,1470.0,994.0,898.0,0.0,346.0,1350.0,22635.0,69.0,20453.0,126.0,8770.0,948.0,346.0,22.0,2.0,13.0,2.0,29412.0,146.0,43.0,19033.0,4236.0,562.0,4757.0,2526.0,176.0,23997.0,6941.0,917.0,31114.0
2018,106240942,24,Merced,MERCY MEDICAL CENTER - MERCED,333  MERCY AVENUE,MERCED,95340,General Acute Care,0.0,150-199,BASIC,25042.0,33352.0,3.0,8099.0,7335.0,10824.0,8773.0,6500.0,6248.0,4139.0,2629.0,2215.0,1633.0,2.0,2308.0,4526.0,29307.0,62.0,856.0,666.0,49979.0,1186.0,3616.0,60.0,6.0,28.0,5.0,53033.0,89.0,177.0,37730.0,9031.0,980.0,7478.0,3178.0,798.0,49963.0,7636.0,9031.0,58397.0
2018,106250955,25,Modoc,SURPRISE VALLEY COMMUNITY HOSPITAL,741 N. MAIN STREET,CEDARVILLE,96104,General Acute Care,0.0,1-49,STANDBY,130.0,161.0,0.0,23.0,12.0,35.0,30.0,24.0,33.0,54.0,39.0,32.0,8.0,1.0,1.0,1.0,17.0,35.0,4.0,4.0,246.0,28.0,0.0,2.0,0.0,0.0,1.0,260.0,0.0,0.0,82.0,114.0,8.0,51.0,36.0,0.0,285.0,6.0,4.0,291.0
2018,106250956,25,Modoc,MODOC MEDICAL CENTER,228 WEST MCDOWELL AVENUE,ALTURAS,96101,General Acute Care,0.0,50-99,STANDBY,2231.0,2500.0,1.0,487.0,488.0,600.0,632.0,512.0,705.0,569.0,390.0,242.0,107.0,0.0,23.0,26.0,327.0,175.0,99.0,1778.0,2631.0,233.0,85.0,9.0,0.0,0.0,1.0,4254.0,42.0,14.0,2376.0,1205.0,81.0,686.0,384.0,4.0,4659.0,69.0,170.0,4732.0
2018,106260011,26,Mono,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,MAMMOTH LAKES,93546,General Acute Care,0.0,1-49,STANDBY,5806.0,4239.0,0.0,834.0,1528.0,2042.0,1314.0,1254.0,1194.0,956.0,585.0,209.0,129.0,0.0,499.0,96.0,1549.0,59.0,1532.0,228.0,7631.0,181.0,81.0,6.0,0.0,0.0,0.0,9688.0,0.0,9.0,2196.0,1158.0,436.0,5621.0,634.0,27.0,9372.0,646.0,403.0,10045.0
2018,106270744,27,Monterey,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W. R. HOLMAN HIGHWAY,MONTEREY,93940,General Acute Care,0.0,200-299,BASIC,19625.0,24770.0,1.0,4859.0,4666.0,6789.0,5722.0,4426.0,5014.0,4700.0,3760.0,3656.0,804.0,0.0,2455.0,2675.0,10957.0,219.0,13136.0,3155.0,22748.0,147.0,472.0,64.0,8.0,27.0,2.0,43215.0,146.0,77.0,15458.0,9938.0,4357.0,11768.0,2871.0,584.0,40544.0,3268.0,9092.0,44396.0
2018,106270777,27,Monterey,GEORGE L. MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,93930,General Acute Care,0.0,50-99,BASIC,5511.0,6469.0,0.0,2565.0,1875.0,1888.0,1639.0,1215.0,873.0,606.0,373.0,342.0,604.0,0.0,60.0,139.0,10101.0,5.0,10232.0,3.0,1541.0,268.0,78.0,9.0,0.0,0.0,0.0,11624.0,0.0,1.0,7801.0,1235.0,509.0,1523.0,912.0,63.0,5888.0,6029.0,443.0,11980.0
2018,106270875,27,Monterey,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,93901,General Acute Care,0.0,200-299,BASIC,18260.0,26413.0,0.0,7280.0,5436.0,7963.0,6617.0,4776.0,4177.0,3129.0,1996.0,1803.0,1496.0,0.0,1082.0,967.0,34104.0,50.0,3923.0,52.0,38599.0,294.0,1074.0,43.0,0.0,0.0,0.0,43147.0,4.0,0.0,24869.0,6047.0,1145.0,10920.0,1692.0,219.0,31382.0,13072.0,4773.0,44673.0
2018,106274043,27,Monterey,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,93906,General Acute Care,0.0,150-199,BASIC,22120.0,25295.0,0.0,7599.0,6192.0,9593.0,7748.0,5521.0,4390.0,2727.0,1038.0,643.0,1964.0,0.0,1103.0,1625.0,38327.0,260.0,633.0,311.0,43483.0,353.0,1572.0,50.0,1.0,13.0,19.0,42765.0,217.0,21.0,31559.0,3737.0,2302.0,5991.0,3826.0,1209.0,26255.0,19951.0,6757.0,47415.0
2018,106281047,28,Napa,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS STREET,NAPA,94558,General Acute Care,0.0,200-299,BASIC,12189.0,13229.0,0.0,2305.0,2018.0,3560.0,3301.0,2938.0,3232.0,2741.0,2258.0,2589.0,476.0,0.0,479.0,590.0,8434.0,16.0,356.0,337.0,23640.0,780.0,340.0,63.0,15.0,31.0,38.0,23458.0,145.0,196.0,9118.0,6794.0,1466.0,5676.0,2364.0,101.0,22245.0,3072.0,4200.0,25418.0
2018,106281078,28,Napa,ADVENTIST HEALTH ST. HELENA,10 WOODLAND RD.,ST. HELENA,94574,General Acute Care,0.0,150-199,STANDBY,3224.0,3604.0,0.0,562.0,530.0,922.0,846.0,750.0,822.0,819.0,819.0,680.0,73.0,5.0,141.0,102.0,1973.0,18.0,1198.0,103.0,5257.0,170.0,42.0,5.0,1.0,8.0,0.0,6513.0,46.0,15.0,1664.0,1888.0,708.0,2207.0,361.0,28.0,5715.0,1085.0,1008.0,6828.0
2018,106291023,29,Nevada,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,95945,General Acute Care,0.0,100-149,BASIC,10845.0,11949.0,0.0,1673.0,1896.0,2899.0,2953.0,2284.0,2770.0,3329.0,2459.0,2267.0,264.0,0.0,102.0,177.0,997.0,53.0,1218.0,233.0,21011.0,472.0,263.0,32.0,7.0,85.0,4.0,21281.0,352.0,88.0,9119.0,7467.0,648.0,4033.0,1521.0,30.0,22571.0,193.0,4231.0,22794.0
2018,106291053,29,Nevada,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,96161,General Acute Care,0.0,50-99,BASIC,6369.0,5524.0,0.0,1152.0,1568.0,1894.0,1680.0,1470.0,1400.0,1269.0,889.0,402.0,169.0,0.0,264.0,114.0,2025.0,16.0,242.0,82.0,11175.0,294.0,1.0,2.0,1.0,34.0,2.0,11179.0,54.0,0.0,1567.0,1669.0,435.0,6776.0,1446.0,66.0,10738.0,1089.0,886.0,11893.0
2018,106300032,30,Orange,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 WEST LA VETA AVENUE,ORANGE,92868,General Acute Care,0.0,300-499,BASIC,42365.0,37415.0,8.0,47313.0,20449.0,498.0,113.0,65.0,36.0,25.0,7.0,6.0,11274.0,2.0,4946.0,1532.0,50663.0,82.0,20139.0,853.0,52236.0,269.0,356.0,6.0,0.0,2.0,0.0,78400.0,144.0,1.0,62975.0,24.0,989.0,14451.0,1349.0,396.0,59352.0,20040.0,6863.0,79788.0
2018,106300225,30,Orange,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,General Acute Care,0.0,200-299,BASIC,11180.0,15414.0,0.0,1430.0,1768.0,3522.0,3358.0,3364.0,4001.0,3130.0,2860.0,2941.0,220.0,0.0,5283.0,622.0,5929.0,36.0,5105.0,26.0,15522.0,666.0,0.0,40.0,24.0,387.0,0.0,25118.0,116.0,225.0,7454.0,8008.0,467.0,9444.0,1221.0,1613.0,24047.0,934.0,7106.0,26594.0
2018,106301098,30,Orange,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,General Acute Care,0.0,200-299,BASIC,13491.0,16686.0,0.0,2438.0,2817.0,5664.0,4699.0,3783.0,4115.0,2896.0,1773.0,1536.0,456.0,0.0,1655.0,1346.0,16283.0,53.0,1716.0,19.0,25381.0,847.0,1500.0,51.0,9.0,1.0,5.0,27343.0,222.0,135.0,18040.0,5407.0,394.0,4536.0,1800.0,277.0,24181.0,5719.0,8104.0,30177.0
2018,106301140,30,Orange,CHAPMAN GLOBAL MEDICAL CENTER,2601 EAST CHAPMAN AVENUE,ORANGE,92869,General Acute Care,0.0,100-149,BASIC,2868.0,3351.0,0.0,213.0,613.0,1171.0,1026.0,874.0,994.0,637.0,357.0,312.0,22.0,0.0,315.0,212.0,2289.0,12.0,515.0,12.0,5144.0,159.0,331.0,27.0,14.0,12.0,2.0,5552.0,49.0,17.0,2701.0,1101.0,165.0,1749.0,503.0,67.0,5536.0,616.0,908.0,6219.0
2018,106301175,30,Orange,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,General Acute Care,0.0,200-299,BASIC,18871.0,23038.0,0.0,4095.0,3969.0,6941.0,5650.0,5375.0,5787.0,4210.0,2577.0,2416.0,889.0,0.0,10964.0,832.0,16611.0,66.0,16137.0,431.0,13479.0,312.0,1001.0,78.0,14.0,118.0,0.0,39463.0,259.0,332.0,24686.0,7243.0,342.0,6440.0,3113.0,6393.0,29059.0,6457.0,11402.0,41909.0
2018,106301188,30,Orange,ANAHEIM GLOBAL MEDICAL CENTER,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,General Acute Care,0.0,150-199,BASIC,6708.0,7025.0,1.0,1311.0,1571.0,3095.0,2457.0,1887.0,1620.0,980.0,413.0,210.0,190.0,0.0,577.0,635.0,7640.0,24.0,7569.0,17.0,4907.0,198.0,446.0,47.0,7.0,13.0,1.0,12200.0,105.0,3.0,7034.0,1358.0,909.0,2546.0,1887.0,149.0,10467.0,3118.0,2765.0,13734.0
2018,106301205,30,Orange,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,1 HOAG DRIVE,NEWPORT BEACH,92663,General Acute Care,0.0,300-499,BASIC,44030.0,54173.0,6.0,5483.0,7979.0,16210.0,13508.0,12123.0,12510.0,10613.0,9407.0,9423.0,953.0,0.0,9991.0,2989.0,15141.0,633.0,3694.0,1215.0,79449.0,512.0,1043.0,186.0,31.0,106.0,12.0,92542.0,1193.0,482.0,23984.0,22057.0,1575.0,41522.0,9071.0,4683.0,89357.0,4169.0,19038.0,98209.0
2018,106301209,30,Orange,HUNTINGTON BEACH HOSPITAL,17772 BEACH BOULEVARD,HUNTINGTON BEACH,92647,General Acute Care,0.0,100-149,BASIC,8581.0,7778.0,2.0,1010.0,1481.0,3613.0,2723.0,2472.0,2463.0,1432.0,600.0,454.0,111.0,2.0,1188.0,669.0,3601.0,12.0,3439.0,21.0,11012.0,40.0,651.0,50.0,3.0,13.0,24.0,14615.0,202.0,12.0,5634.0,572.0,138.0,7972.0,1908.0,253.0,15239.0,869.0,3337.0,16361.0
2018,106301234,30,Orange,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,90623,General Acute Care,0.0,100-149,BASIC,6871.0,8203.0,4.0,1362.0,1535.0,2413.0,2171.0,2018.0,2068.0,1397.0,931.0,962.0,220.0,1.0,3039.0,1814.0,5519.0,26.0,3732.0,62.0,6404.0,45.0,379.0,28.0,12.0,4.0,13.0,13692.0,69.0,22.0,3546.0,953.0,70.0,8862.0,1501.0,352.0,13865.0,861.0,2676.0,15078.0
2018,106301248,30,Orange,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,90720,General Acute Care,0.0,150-199,BASIC,11787.0,15766.0,0.0,1906.0,2117.0,3527.0,3376.0,3184.0,3535.0,2971.0,3004.0,3659.0,274.0,0.0,2630.0,1620.0,5788.0,17.0,806.0,153.0,22327.0,808.0,535.0,77.0,18.0,154.0,2.0,25388.0,107.0,395.0,8051.0,8287.0,832.0,8985.0,1377.0,146.0,26822.0,585.0,6994.0,27553.0
2018,106301258,30,Orange,SOUTH COAST GLOBAL MEDICAL CENTER,2701 S. BRISTOL STREET,SANTA ANA,92704,General Acute Care,0.0,150-199,BASIC,7683.0,8760.0,0.0,1633.0,2217.0,3539.0,2786.0,2377.0,1845.0,1049.0,444.0,262.0,291.0,0.0,292.0,339.0,13434.0,17.0,250.0,4.0,15515.0,274.0,487.0,18.0,15.0,4.0,2.0,15467.0,94.0,22.0,11136.0,1107.0,288.0,1497.0,2415.0,75.0,8441.0,7927.0,1777.0,16443.0
2018,106301262,30,Orange,MISSION HOSPITAL REGIONAL MEDICAL CENTER,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,General Acute Care,0.0,300-499,BASIC,17946.0,22562.0,2.0,1.0,1447.0,6805.0,5788.0,5726.0,6101.0,5222.0,4475.0,4945.0,0.0,0.0,1293.0,802.0,6454.0,10.0,3383.0,224.0,34798.0,624.0,1060.0,113.0,82.0,642.0,30.0,37527.0,172.0,157.0,9894.0,12928.0,1125.0,13089.0,3474.0,311.0,37926.0,2273.0,10253.0,40510.0
2018,106301279,30,Orange,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,101 CITY DRIVE SOUTH,ORANGE,92868,General Acute Care,1.0,300-499,COMPREHENSIVE,17316.0,19191.0,1.0,1153.0,2461.0,7478.0,6259.0,5590.0,5767.0,3772.0,2169.0,1549.0,310.0,0.0,4133.0,1480.0,17057.0,58.0,3901.0,273.0,26662.0,580.0,918.0,85.0,3.0,10.0,3.0,33642.0,989.0,78.0,18459.0,5941.0,840.0,7747.0,3312.0,1410.0,29116.0,5982.0,12962.0,36508.0
2018,106301283,30,Orange,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,12601 GARDEN GROVE BLVD.,GARDEN GROVE,92843,General Acute Care,0.0,150-199,BASIC,11213.0,13162.0,0.0,2237.0,2549.0,4658.0,3932.0,3443.0,3133.0,2070.0,1062.0,918.0,373.0,0.0,3945.0,803.0,13308.0,9.0,861.0,15.0,18741.0,525.0,535.0,49.0,4.0,6.0,38.0,22449.0,161.0,41.0,10958.0,809.0,71.0,9744.0,2623.0,1227.0,18230.0,4918.0,3505.0,24375.0
2018,106301297,30,Orange,PLACENTIA LINDA HOSPITAL,1301 NORTH ROSE DRIVE,PLACENTIA,92870,General Acute Care,0.0,100-149,BASIC,12096.0,16360.0,0.0,2263.0,3082.0,4598.0,3872.0,3535.0,3735.0,2620.0,2194.0,2312.0,245.0,0.0,1546.0,935.0,8272.0,39.0,10057.0,133.0,15746.0,552.0,251.0,55.0,44.0,189.0,0.0,27017.0,142.0,202.0,11114.0,5895.0,596.0,8866.0,1958.0,142.0,26982.0,1332.0,2526.0,28456.0
2018,106301317,30,Orange,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,General Acute Care,0.0,200-299,BASIC,12599.0,17533.0,0.0,1408.0,2041.0,3344.0,3232.0,3158.0,3723.0,3622.0,3887.0,5497.0,220.0,0.0,2000.0,679.0,5524.0,45.0,4038.0,89.0,23280.0,422.0,0.0,76.0,37.0,793.0,0.0,28036.0,314.0,315.0,6841.0,11276.0,881.0,9537.0,1597.0,682.0,27969.0,1481.0,7427.0,30132.0
