,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic or Latino,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
161,,106300032,ORANGE,1201 WEST LA VETA AVENUE,ORANGE,92868,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,42365.0,37415.0,8.0,47313.0,20449.0,498.0,113.0,65.0,36.0,25.0,7.0,6.0,11274.0,2.0,4946.0,1532.0,50663.0,82.0,20139.0,853.0,52236.0,269.0,356.0,6.0,,2.0,,78400.0,144.0,1.0,62975.0,24.0,989.0,14451.0,1349.0,79788.0,396.0,59352.0,20040.0
162,,106300225,ORANGE,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,11180.0,15414.0,,1430.0,1768.0,3522.0,3358.0,3364.0,4001.0,3130.0,2860.0,2941.0,220.0,,5283.0,622.0,5929.0,36.0,5105.0,26.0,15522.0,666.0,,40.0,24.0,387.0,,25118.0,116.0,225.0,7454.0,8008.0,467.0,9444.0,1221.0,26594.0,1613.0,24047.0,934.0
163,,106301098,ORANGE,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,General Acute Care Hospital,Investor - Individual,,Basic,,,200-299,Urban,13491.0,16686.0,,2438.0,2817.0,5664.0,4699.0,3783.0,4115.0,2896.0,1773.0,1536.0,456.0,,1655.0,1346.0,16283.0,53.0,1716.0,19.0,25381.0,847.0,1500.0,51.0,9.0,1.0,5.0,27343.0,222.0,135.0,18040.0,5407.0,394.0,4536.0,1800.0,30177.0,277.0,24181.0,5719.0
164,,106301140,ORANGE,2601 EAST CHAPMAN AVENUE,ORANGE,92869,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,2868.0,3351.0,,213.0,613.0,1171.0,1026.0,874.0,994.0,637.0,357.0,312.0,22.0,,315.0,212.0,2289.0,12.0,515.0,12.0,5144.0,159.0,331.0,27.0,14.0,12.0,2.0,5552.0,49.0,17.0,2701.0,1101.0,165.0,1749.0,503.0,6219.0,67.0,5536.0,616.0
165,,106301175,ORANGE,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,General Acute Care Hospital,Investor - Corporation,,Basic,,,200-299,Urban,18871.0,23038.0,,4095.0,3969.0,6941.0,5650.0,5375.0,5787.0,4210.0,2577.0,2416.0,889.0,,10964.0,832.0,16611.0,66.0,16137.0,431.0,13479.0,312.0,1001.0,78.0,14.0,118.0,,39463.0,259.0,332.0,24686.0,7243.0,342.0,6440.0,3113.0,41909.0,6393.0,29059.0,6457.0
166,,106301188,ORANGE,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,General Acute Care Hospital,Investor - Corporation,,Basic,,,150-199,Urban,6708.0,7025.0,1.0,1311.0,1571.0,3095.0,2457.0,1887.0,1620.0,980.0,413.0,210.0,190.0,,577.0,635.0,7640.0,24.0,7569.0,17.0,4907.0,198.0,446.0,47.0,7.0,13.0,1.0,12200.0,105.0,3.0,7034.0,1358.0,909.0,2546.0,1887.0,13734.0,149.0,10467.0,3118.0
167,,106301205,ORANGE,1 HOAG DRIVE,NEWPORT BEACH,92663,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,44030.0,54173.0,6.0,5483.0,7979.0,16210.0,13508.0,12123.0,12510.0,10613.0,9407.0,9423.0,953.0,,9991.0,2989.0,15141.0,633.0,3694.0,1215.0,79449.0,512.0,1043.0,186.0,31.0,106.0,12.0,92542.0,1193.0,482.0,23984.0,22057.0,1575.0,41522.0,9071.0,98209.0,4683.0,89357.0,4169.0
168,,106301209,ORANGE,17772 BEACH BOULEVARD,HUNTINGTON BEACH,92647,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,8581.0,7778.0,2.0,1010.0,1481.0,3613.0,2723.0,2472.0,2463.0,1432.0,600.0,454.0,111.0,2.0,1188.0,669.0,3601.0,12.0,3439.0,21.0,11012.0,40.0,651.0,50.0,3.0,13.0,24.0,14615.0,202.0,12.0,5634.0,572.0,138.0,7972.0,1908.0,16361.0,253.0,15239.0,869.0
169,,106301234,ORANGE,7901 WALKER STREET,LA PALMA,90623,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,6871.0,8203.0,4.0,1362.0,1535.0,2413.0,2171.0,2018.0,2068.0,1397.0,931.0,962.0,220.0,1.0,3039.0,1814.0,5519.0,26.0,3732.0,62.0,6404.0,45.0,379.0,28.0,12.0,4.0,13.0,13692.0,69.0,22.0,3546.0,953.0,70.0,8862.0,1501.0,15078.0,352.0,13865.0,861.0
170,,106301248,ORANGE,3751 KATELLA AVENUE,LOS ALAMITOS,90720,General Acute Care Hospital,Investor - Corporation,,Basic,,,150-199,Urban,11787.0,15766.0,,1906.0,2117.0,3527.0,3376.0,3184.0,3535.0,2971.0,3004.0,3659.0,274.0,,2630.0,1620.0,5788.0,17.0,806.0,153.0,22327.0,808.0,535.0,77.0,18.0,154.0,2.0,25388.0,107.0,395.0,8051.0,8287.0,832.0,8985.0,1377.0,27553.0,146.0,26822.0,585.0
171,,106301258,ORANGE,2701 S. BRISTOL STREET,SANTA ANA,92704,General Acute Care Hospital,Investor - Corporation,,Basic,,,150-199,Urban,7683.0,8760.0,,1633.0,2217.0,3539.0,2786.0,2377.0,1845.0,1049.0,444.0,262.0,291.0,,292.0,339.0,13434.0,17.0,250.0,4.0,15515.0,274.0,487.0,18.0,15.0,4.0,2.0,15467.0,94.0,22.0,11136.0,1107.0,288.0,1497.0,2415.0,16443.0,75.0,8441.0,7927.0
172,,106301262,ORANGE,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,17946.0,22562.0,2.0,1.0,1447.0,6805.0,5788.0,5726.0,6101.0,5222.0,4475.0,4945.0,,,1293.0,802.0,6454.0,10.0,3383.0,224.0,34798.0,624.0,1060.0,113.0,82.0,642.0,30.0,37527.0,172.0,157.0,9894.0,12928.0,1125.0,13089.0,3474.0,40510.0,311.0,37926.0,2273.0
173,,106301279,ORANGE,101 CITY DRIVE SOUTH,ORANGE,92868,General Acute Care Hospital,University of California,,Comprehensive,,Teaching,300-499,Urban,17316.0,19191.0,1.0,1153.0,2461.0,7478.0,6259.0,5590.0,5767.0,3772.0,2169.0,1549.0,310.0,,4133.0,1480.0,17057.0,58.0,3901.0,273.0,26662.0,580.0,918.0,85.0,3.0,10.0,3.0,33642.0,989.0,78.0,18459.0,5941.0,840.0,7747.0,3312.0,36508.0,1410.0,29116.0,5982.0
174,,106301283,ORANGE,12601 GARDEN GROVE BLVD.,GARDEN GROVE,92843,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,150-199,Urban,11213.0,13162.0,,2237.0,2549.0,4658.0,3932.0,3443.0,3133.0,2070.0,1062.0,918.0,373.0,,3945.0,803.0,13308.0,9.0,861.0,15.0,18741.0,525.0,535.0,49.0,4.0,6.0,38.0,22449.0,161.0,41.0,10958.0,809.0,71.0,9744.0,2623.0,24375.0,1227.0,18230.0,4918.0
175,,106301297,ORANGE,1301 NORTH ROSE DRIVE,PLACENTIA,92870,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,12096.0,16360.0,,2263.0,3082.0,4598.0,3872.0,3535.0,3735.0,2620.0,2194.0,2312.0,245.0,,1546.0,935.0,8272.0,39.0,10057.0,133.0,15746.0,552.0,251.0,55.0,44.0,189.0,,27017.0,142.0,202.0,11114.0,5895.0,596.0,8866.0,1958.0,28456.0,142.0,26982.0,1332.0
176,,106301317,ORANGE,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,12599.0,17533.0,,1408.0,2041.0,3344.0,3232.0,3158.0,3723.0,3622.0,3887.0,5497.0,220.0,,2000.0,679.0,5524.0,45.0,4038.0,89.0,23280.0,422.0,,76.0,37.0,793.0,,28036.0,314.0,315.0,6841.0,11276.0,881.0,9537.0,1597.0,30132.0,682.0,27969.0,1481.0
177,,106301337,ORANGE,31872 COAST HIGHWAY,LAGUNA BEACH,92651,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,6480.0,6827.0,,449.0,1017.0,2364.0,1776.0,1855.0,1953.0,1513.0,1187.0,1157.0,36.0,,242.0,344.0,1011.0,3.0,773.0,15.0,11930.0,145.0,322.0,23.0,26.0,63.0,138.0,12085.0,351.0,25.0,3595.0,3510.0,401.0,4869.0,932.0,13307.0,44.0,13061.0,202.0
178,,106301340,ORANGE,1100 WEST STEWART DRIVE,ORANGE,92868,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,26408.0,40213.0,1.0,1331.0,4969.0,12918.0,10666.0,9613.0,8783.0,6661.0,5443.0,5917.0,321.0,,2552.0,1551.0,35868.0,22.0,6335.0,202.0,55960.0,621.0,454.0,67.0,62.0,488.0,27.0,63524.0,62.0,425.0,29498.0,18635.0,861.0,12441.0,5187.0,66622.0,380.0,52672.0,13570.0
179,,106301342,ORANGE,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,26351.0,34419.0,,4539.0,5166.0,8656.0,7529.0,6966.0,7628.0,6724.0,5822.0,6787.0,953.0,,6116.0,1835.0,21117.0,24.0,3888.0,178.0,48729.0,1377.0,1088.0,140.0,47.0,736.0,37.0,56252.0,368.0,415.0,22167.0,19914.0,1041.0,14434.0,3214.0,60770.0,1399.0,54315.0,5056.0
180,,106301357,ORANGE,14662 NEWPORT AVENUE,TUSTIN,92780,General Acute Care Hospital,Investor - Corporation,,Basic,,,150-199,Urban,1654.0,1727.0,,158.0,283.0,714.0,651.0,472.0,478.0,311.0,177.0,112.0,25.0,,163.0,216.0,1462.0,19.0,866.0,56.0,2052.0,90.0,302.0,6.0,,1.0,6.0,2815.0,38.0,99.0,1780.0,525.0,38.0,665.0,373.0,3381.0,29.0,2961.0,391.0
181,,106301379,ORANGE,3033 WEST ORANGE AVENUE,ANAHEIM,92804,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,11749.0,12480.0,2.0,1745.0,2338.0,4640.0,3986.0,3230.0,3510.0,2109.0,1254.0,1170.0,249.0,,2732.0,1789.0,9046.0,15.0,1733.0,31.0,17931.0,142.0,1310.0,103.0,2.0,10.0,34.0,20599.0,257.0,42.0,10379.0,1172.0,95.0,9521.0,2872.0,24231.0,899.0,20774.0,2558.0
182,,106301566,ORANGE,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,General Acute Care Hospital,Investor - Corporation,,Basic,,,200-299,Urban,10303.0,10787.0,2.0,1084.0,1894.0,4831.0,3986.0,3198.0,2821.0,1621.0,745.0,646.0,266.0,,720.0,735.0,13511.0,15.0,2102.0,27.0,17483.0,606.0,861.0,79.0,4.0,4.0,,19095.0,211.0,13.0,12997.0,2121.0,882.0,3046.0,2046.0,21092.0,111.0,14777.0,6204.0
183,,106304113,ORANGE,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,6479.0,5404.0,,6019.0,4648.0,,,,1.0,,,,1215.0,,492.0,229.0,3123.0,2.0,1181.0,59.0,9920.0,83.0,159.0,5.0,2.0,,,11567.0,59.0,,5276.0,416.0,276.0,5110.0,805.0,11883.0,25.0,10797.0,1061.0
184,,106304409,ORANGE,3440 E LA PALMA AVE,ANAHEIM,92806,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,48184.0,58839.0,3.0,10158.0,8850.0,15030.0,13701.0,12271.0,13246.0,12146.0,10207.0,8969.0,2448.0,,14146.0,4491.0,33895.0,407.0,32885.0,3116.0,51981.0,466.0,1017.0,82.0,225.0,1206.0,2.0,102237.0,1071.0,566.0,18883.0,24297.0,177.0,61049.0,2618.0,107026.0,2636.0,95788.0,8602.0
185,,106304460,ORANGE,16250 SAND CANYON AVENUE,IRVINE,92618,General Acute Care Hospital,Investor - Limited Liability Company,,,,,50-99,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,106310791,PLACER,11815 EDUCATION STREET,AUBURN,95602,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,11699.0,13964.0,,1881.0,2163.0,3303.0,3202.0,2770.0,3447.0,3319.0,2849.0,2454.0,275.0,,273.0,379.0,2431.0,208.0,1522.0,472.0,22809.0,658.0,159.0,37.0,6.0,24.0,68.0,23736.0,269.0,362.0,9166.0,8298.0,725.0,5348.0,2126.0,25663.0,157.0,24961.0,545.0
187,,106311000,PLACER,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,28077.0,37987.0,,6574.0,6634.0,9920.0,9712.0,7829.0,7580.0,6044.0,4998.0,5490.0,1283.0,,2753.0,3027.0,10075.0,332.0,8383.0,1456.0,50113.0,644.0,726.0,98.0,40.0,111.0,210.0,62059.0,1052.0,484.0,23072.0,16816.0,2460.0,18873.0,4843.0,66064.0,1771.0,62067.0,2226.0
188,,106314024,PLACER,1600 EUREKA ROAD,ROSEVILLE,95661,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,48765.0,63958.0,6.0,11704.0,10982.0,14739.0,14238.0,12014.0,12925.0,12253.0,10848.0,10820.0,2206.0,,6758.0,6832.0,15163.0,772.0,13245.0,2943.0,82179.0,252.0,1712.0,111.0,177.0,767.0,16.0,107702.0,935.0,796.0,22149.0,28366.0,1471.0,53383.0,7360.0,112729.0,2409.0,107885.0,2435.0
189,,106320859,PLUMAS,500 1ST AVE,PORTOLA,96122,General Acute Care Hospital,District,,Basic,SMALL/RURAL,,1-49,Frontier,1842.0,2071.0,,370.0,368.0,415.0,368.0,319.0,433.0,688.0,522.0,382.0,48.0,,18.0,23.0,284.0,12.0,332.0,491.0,3037.0,246.0,33.0,3.0,,,3.0,3526.0,1.0,4.0,1567.0,1338.0,123.0,694.0,189.0,3913.0,8.0,3828.0,77.0
190,,106320986,PLUMAS,1065 BUCKS LAKE ROAD,QUINCY,95971,General Acute Care Hospital,District,,,SMALL/RURAL,,1-49,Frontier,1967.0,2163.0,,319.0,504.0,579.0,556.0,411.0,512.0,550.0,399.0,240.0,60.0,,38.0,95.0,206.0,100.0,198.0,13.0,3686.0,235.0,77.0,2.0,,,8.0,3762.0,8.0,,1629.0,1082.0,188.0,1127.0,104.0,4130.0,4.0,4111.0,15.0
191,,106321016,PLUMAS,130 BRENTWOOD DRIVE,CHESTER,96020,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,1-49,Frontier,1458.0,1589.0,,320.0,248.0,277.0,270.0,283.0,431.0,501.0,426.0,264.0,27.0,,20.0,23.0,182.0,97.0,150.0,27.0,2730.0,94.0,75.0,3.0,1.0,1.0,53.0,2685.0,4.0,8.0,765.0,1025.0,99.0,991.0,167.0,3047.0,2.0,3011.0,34.0
192,,106331152,RIVERSIDE,800 SOUTH MAIN STREET,CORONA,92882,General Acute Care Hospital,Investor - Corporation,,Basic,,,150-199,Urban,20820.0,25667.0,,4970.0,5216.0,7722.0,6643.0,5798.0,6003.0,3944.0,2760.0,2397.0,1034.0,,1505.0,3705.0,22197.0,55.0,2932.0,88.0,38202.0,750.0,820.0,75.0,24.0,69.0,,43267.0,776.0,406.0,23374.0,4660.0,910.0,13103.0,4440.0,46487.0,790.0,40406.0,5291.0
193,,106331164,RIVERSIDE,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,General Acute Care Hospital,Investor - Corporation,,Comprehensive,,,300-499,Urban,29730.0,33536.0,23.0,6688.0,5486.0,10938.0,9433.0,6922.0,8459.0,6455.0,4158.0,2921.0,1829.0,,1021.0,4701.0,26604.0,219.0,11046.0,1142.0,45160.0,252.0,1513.0,112.0,38.0,101.0,,59577.0,1245.0,398.0,34661.0,11385.0,1217.0,12010.0,3353.0,63289.0,180.0,59010.0,4099.0
194,,106331168,RIVERSIDE,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,25867.0,31464.0,10.0,5112.0,4795.0,7152.0,6483.0,5507.0,6566.0,6629.0,7063.0,7077.0,956.0,1.0,582.0,1694.0,23386.0,148.0,11392.0,99.0,43422.0,1255.0,,81.0,14.0,2.0,,55671.0,24.0,244.0,22165.0,21020.0,1198.0,9637.0,3321.0,57341.0,174.0,51558.0,5609.0
195,,106331194,RIVERSIDE,1117 EAST DEVONSHIRE,HEMET,92543,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,300-499,Urban,19324.0,24566.0,3.0,4619.0,4017.0,6935.0,6023.0,4756.0,5677.0,4787.0,3165.0,3082.0,832.0,,741.0,7416.0,15805.0,195.0,5.0,26.0,35401.0,958.0,1293.0,131.0,3.0,,16.0,40954.0,208.0,143.0,26226.0,10020.0,39.0,4699.0,2909.0,43893.0,30.0,41487.0,2376.0
196,,106331216,RIVERSIDE,47111 MONROE STREET,INDIO,92201,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,21554.0,23876.0,3.0,7698.0,5455.0,7653.0,6353.0,4785.0,4480.0,3246.0,2418.0,1663.0,1682.0,,270.0,1431.0,34627.0,17.0,102.0,81.0,43532.0,584.0,1197.0,72.0,11.0,12.0,4.0,42692.0,573.0,155.0,28909.0,6375.0,770.0,5881.0,3486.0,45433.0,96.0,36167.0,9170.0
197,,106331288,RIVERSIDE,250 NORTH FIRST STREET,BLYTHE,92225,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,50-99,Rural,4483.0,4451.0,1.0,858.0,798.0,1347.0,1327.0,1145.0,1349.0,985.0,601.0,361.0,164.0,,49.0,1205.0,3465.0,28.0,3554.0,19.0,4080.0,436.0,263.0,31.0,1.0,1.0,,7543.0,64.0,40.0,3897.0,1742.0,1024.0,1615.0,657.0,8935.0,8.0,8389.0,538.0
198,,106331293,RIVERSIDE,3865 JACKSON STREET,RIVERSIDE,92503,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,17006.0,21219.0,5.0,5157.0,4816.0,6714.0,5422.0,4803.0,4279.0,3012.0,1676.0,1266.0,1085.0,,905.0,2944.0,20394.0,229.0,,10452.0,23700.0,695.0,2498.0,51.0,19.0,233.0,11.0,34322.0,13.0,337.0,18482.0,7708.0,679.0,7759.0,3602.0,38230.0,269.0,31127.0,6834.0
199,,106331312,RIVERSIDE,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,General Acute Care Hospital,Investor - Individual,,Basic,,,300-499,Urban,42462.0,57180.0,2.0,11435.0,10460.0,21071.0,15280.0,11410.0,11218.0,7583.0,4749.0,3814.0,2624.0,,1869.0,10027.0,53174.0,70.0,60350.0,11.0,27317.0,513.0,3280.0,122.0,30.0,228.0,3.0,93094.0,233.0,710.0,56955.0,14391.0,2105.0,14460.0,11733.0,99644.0,448.0,91916.0,7280.0
200,,106331326,RIVERSIDE,600 N. HIGHLAND SPRINGS AVENUE,BANNING,92220,General Acute Care Hospital,District,,Basic,SMALL/RURAL,,50-99,Urban,18003.0,23294.0,1.0,4849.0,4274.0,6374.0,5635.0,4450.0,4794.0,3910.0,3111.0,3028.0,873.0,,1033.0,4196.0,15976.0,1007.0,1147.0,,33915.0,1939.0,1459.0,54.0,45.0,217.0,7.0,36979.0,245.0,328.0,22363.0,11505.0,357.0,3842.0,3231.0,41298.0,38.0,40851.0,409.0
201,,106334018,RIVERSIDE,28400 MCCALL BOULEVARD,SUN CITY,92585,General Acute Care Hospital,Investor - Limited Liability Company,,,,,50-99,Urban,7445.0,9466.0,5.0,1496.0,1716.0,2616.0,2530.0,2036.0,1882.0,1779.0,1333.0,1306.0,222.0,,248.0,1859.0,7260.0,34.0,9.0,12.0,14751.0,554.0,398.0,29.0,,,6.0,15698.0,89.0,58.0,9444.0,3695.0,18.0,2631.0,1128.0,16916.0,2.0,15587.0,1327.0
202,,106334025,RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,20766.0,25406.0,1.0,4751.0,4284.0,6971.0,5541.0,5279.0,5669.0,5021.0,4304.0,3320.0,1033.0,,2203.0,5888.0,18168.0,196.0,17161.0,2360.0,18365.0,1098.0,584.0,55.0,115.0,445.0,5.0,42981.0,581.0,193.0,11876.0,10639.0,251.0,21159.0,2226.0,46173.0,716.0,41633.0,3824.0
203,,106334048,RIVERSIDE,27300 IRIS AVENUE,MORENO VALLEY,92555,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,17590.0,25173.0,2.0,5577.0,4787.0,7177.0,5708.0,4568.0,4254.0,3983.0,3295.0,2222.0,1194.0,,1391.0,11380.0,19840.0,133.0,19611.0,365.0,9885.0,801.0,912.0,27.0,37.0,325.0,,40421.0,120.0,98.0,16541.0,7995.0,336.0,15907.0,1961.0,42765.0,198.0,38435.0,4132.0
204,,106334068,RIVERSIDE,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,39035.0,51697.0,,14078.0,10735.0,14381.0,13216.0,9768.0,9390.0,6576.0,4766.0,4362.0,3460.0,,2651.0,7252.0,27656.0,419.0,31348.0,248.0,48814.0,1352.0,1055.0,98.0,52.0,307.0,,85470.0,661.0,191.0,41393.0,10788.0,5598.0,26322.0,6631.0,90732.0,1027.0,84464.0,5241.0
205,,106334487,RIVERSIDE,26520 CACTUS AVENUE,MORENO VALLEY,92555,General Acute Care Hospital,City or County,,Basic,,Teaching,300-499,Urban,31981.0,35042.0,7.0,6423.0,6825.0,13310.0,11025.0,9440.0,9234.0,5398.0,2338.0,1405.0,1632.0,,1940.0,13738.0,38423.0,223.0,51.0,288.0,50560.0,898.0,2240.0,119.0,3.0,1.0,3.0,60577.0,999.0,36.0,43039.0,8306.0,3830.0,3281.0,8558.0,67030.0,796.0,53003.0,13231.0
206,,106334564,RIVERSIDE,31700 TEMECULA PKWY,TEMECULA,92592,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,16837.0,20953.0,,3035.0,3899.0,5581.0,5368.0,4502.0,4791.0,4255.0,3227.0,2722.0,410.0,,1815.0,2363.0,8497.0,526.0,6764.0,202.0,26120.0,444.0,498.0,52.0,14.0,190.0,,35916.0,245.0,77.0,11348.0,8082.0,2987.0,12611.0,2762.0,37790.0,554.0,35772.0,1464.0
207,,106334589,RIVERSIDE,28062 BAXTER ROAD,MURRIETA,92563,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,18452.0,24259.0,,4005.0,3715.0,5436.0,5431.0,5025.0,4958.0,5092.0,4504.0,3612.0,933.0,,1504.0,3701.0,12845.0,156.0,1982.0,35.0,35333.0,1371.0,1286.0,37.0,4.0,34.0,47.0,39414.0,177.0,91.0,14748.0,12166.0,2424.0,10969.0,2383.0,42711.0,105.0,40846.0,1760.0
208,,106340913,SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,95825,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,46085.0,61195.0,3.0,11691.0,9716.0,19104.0,16889.0,12245.0,12888.0,9949.0,6616.0,5982.0,2203.0,,9247.0,26762.0,19774.0,752.0,21200.0,1521.0,47801.0,761.0,2606.0,179.0,79.0,192.0,45.0,101021.0,1283.0,907.0,45117.0,20597.0,1221.0,29115.0,11227.0,107283.0,6358.0,96933.0,3992.0
209,,106340947,SACRAMENTO,4001 J STREET,SACRAMENTO,95819,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,13898.0,19267.0,1.0,2112.0,2091.0,5275.0,4865.0,4309.0,5244.0,4195.0,2350.0,2261.0,464.0,,3341.0,6970.0,7303.0,227.0,3249.0,528.0,18851.0,276.0,99.0,35.0,3.0,68.0,1.0,32463.0,120.0,80.0,16106.0,8110.0,687.0,6592.0,1665.0,33166.0,1902.0,29766.0,1498.0
210,,106340950,SACRAMENTO,6501 COYLE AVENUE,CARMICHAEL,95608,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,25131.0,31578.0,4.0,5545.0,4802.0,9511.0,8762.0,6852.0,7404.0,5673.0,3245.0,3736.0,1183.0,,3579.0,8416.0,8004.0,397.0,2861.0,799.0,40661.0,627.0,302.0,220.0,9.0,56.0,10.0,54535.0,341.0,303.0,31177.0,11903.0,1318.0,8769.0,3542.0,56713.0,3375.0,51714.0,1624.0
211,,106340951,SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,19405.0,28205.0,,5482.0,5007.0,8002.0,7097.0,5832.0,6054.0,4434.0,2540.0,1910.0,1252.0,,8753.0,12980.0,12719.0,434.0,10125.0,235.0,15083.0,593.0,145.0,48.0,2.0,104.0,,46420.0,11.0,158.0,30090.0,8215.0,827.0,5936.0,2541.0,47610.0,4293.0,39706.0,3611.0
212,,106341006,SACRAMENTO,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,General Acute Care Hospital,University of California,,Comprehensive,,Teaching,500+,Urban,28753.0,29666.0,5.0,6790.0,5356.0,9644.0,8991.0,7312.0,7943.0,5926.0,2970.0,1932.0,1560.0,,4650.0,13571.0,14224.0,474.0,,17326.0,22403.0,21.0,4605.0,117.0,15.0,114.0,94.0,51189.0,1394.0,197.0,32294.0,10985.0,1688.0,11564.0,1893.0,58424.0,1836.0,53837.0,2751.0
213,,106341051,SACRAMENTO,2825 CAPITOL AVE,SACRAMENTO,95816,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,39413.0,48202.0,,10932.0,6910.0,15620.0,15187.0,10866.0,10816.0,7101.0,3532.0,3117.0,3534.0,,7516.0,19134.0,23175.0,576.0,21751.0,1345.0,37293.0,805.0,2239.0,101.0,17.0,101.0,124.0,81451.0,1696.0,388.0,47060.0,16052.0,2218.0,15834.0,6451.0,87615.0,3328.0,79796.0,4491.0
214,,106342344,SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,51121.0,66676.0,6.0,13318.0,12004.0,20947.0,16922.0,13248.0,13108.0,10866.0,8120.0,6684.0,2586.0,,18248.0,33099.0,30380.0,850.0,29778.0,1622.0,34206.0,665.0,1139.0,251.0,88.0,472.0,27.0,112662.0,1512.0,617.0,47448.0,22709.0,1646.0,35615.0,10384.0,117803.0,5242.0,104814.0,7747.0
