,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,license_type_desc,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
164,,106301188,ORANGE,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,Hospital,Investor - Corporation,,Basic,,,150-199,Urban,7263.0,7288.0,,1470.0,1750.0,3160.0,2546.0,2039.0,1784.0,892.0,331.0,244.0,335.0,,501.0,561.0,8177.0,16.0,1100.0,60.0,4136.0,237.0,406.0,38.0,8.0,19.0,,12756.0,142.0,6.0,6206.0,1391.0,828.0,3956.0,2170.0,14551.0,180.0,11068.0,3303.0
165,,106301205,ORANGE,1 HOAG DRIVE,NEWPORT BEACH,92663,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,44233.0,53610.0,2.0,5999.0,7982.0,16239.0,14301.0,11938.0,12408.0,10030.0,8299.0,9572.0,1077.0,,8499.0,2789.0,13728.0,69.0,1278.0,420.0,71062.0,859.0,1394.0,201.0,66.0,315.0,7.0,91246.0,1299.0,303.0,24885.0,19765.0,1549.0,43941.0,7705.0,97845.0,4968.0,88307.0,4570.0
166,,106301209,ORANGE,17772 BEACH BOULEVARD,HUNTINGTON BEACH,92647,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,7970.0,7354.0,3.0,1093.0,1530.0,3163.0,2835.0,2351.0,2257.0,1006.0,491.0,454.0,139.0,8.0,960.0,485.0,3283.0,14.0,818.0,62.0,9705.0,60.0,316.0,52.0,16.0,,9.0,14139.0,231.0,18.0,7198.0,459.0,141.0,5512.0,1933.0,15327.0,232.0,14369.0,726.0
167,,106301234,ORANGE,7901 WALKER STREET,LA PALMA,90623,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,6412.0,7618.0,,1622.0,1568.0,2288.0,2066.0,1891.0,1828.0,1068.0,721.0,730.0,248.0,,2790.0,1701.0,4946.0,20.0,223.0,53.0,4297.0,48.0,133.0,22.0,38.0,3.0,4.0,13235.0,111.0,24.0,6037.0,669.0,95.0,5621.0,1531.0,14030.0,450.0,12777.0,803.0
168,,106301248,ORANGE,3751 KATELLA AVENUE,LOS ALAMITOS,90720,Hospital,Investor - Corporation,,Basic,,,150-199,Urban,10693.0,14806.0,,1874.0,2034.0,3214.0,3054.0,2952.0,3235.0,2639.0,2700.0,3462.0,335.0,,2105.0,1459.0,5213.0,11.0,286.0,65.0,16360.0,492.0,661.0,54.0,18.0,172.0,,23606.0,45.0,338.0,6740.0,7796.0,810.0,8381.0,1772.0,25499.0,108.0,24894.0,497.0
169,,106301258,ORANGE,2701 S. BRISTOL STREET,SANTA ANA,92704,Hospital,Investor - Corporation,,Basic,,,150-199,Urban,8208.0,10093.0,,2403.0,2583.0,3668.0,2952.0,2652.0,1901.0,989.0,473.0,263.0,417.0,,303.0,294.0,15583.0,13.0,99.0,8.0,2001.0,238.0,363.0,16.0,11.0,5.0,,17468.0,112.0,23.0,10523.0,1168.0,361.0,4018.0,2221.0,18301.0,63.0,8241.0,9997.0
170,,106301262,ORANGE,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,17131.0,22630.0,7.0,3.0,1470.0,7309.0,5886.0,6031.0,6192.0,4621.0,3679.0,4576.0,1.0,,1247.0,798.0,5913.0,11.0,2730.0,170.0,28899.0,560.0,422.0,98.0,74.0,605.0,33.0,37503.0,191.0,156.0,10613.0,11477.0,967.0,13840.0,2871.0,39768.0,288.0,37072.0,2408.0
171,,106301279,ORANGE,101 CITY DRIVE SOUTH,ORANGE,92868,Hospital,University of California,,Comprehensive,,Teaching,300-499,Urban,17080.0,22267.0,,1305.0,2742.0,8755.0,7496.0,6024.0,5596.0,3411.0,1876.0,1711.0,431.0,,3888.0,1653.0,18306.0,59.0,548.0,43.0,14850.0,468.0,630.0,86.0,2.0,3.0,14.0,36857.0,301.0,226.0,20846.0,5872.0,899.0,8310.0,3261.0,39347.0,1044.0,32358.0,5945.0
172,,106301283,ORANGE,12601 GARDEN GROVE BLVD.,GARDEN GROVE,92843,Hospital,Investor - Limited Liability Company,,Basic,,,150-199,Urban,11617.0,13326.0,,2645.0,2746.0,4826.0,3996.0,3521.0,3147.0,1710.0,1005.0,834.0,512.0,1.0,3686.0,721.0,13943.0,15.0,229.0,32.0,6317.0,644.0,1197.0,58.0,1.0,,6.0,22773.0,37.0,12.0,15401.0,2629.0,217.0,4247.0,2432.0,24943.0,1495.0,17977.0,5471.0
173,,106301297,ORANGE,1301 NORTH ROSE DRIVE,PLACENTIA,92870,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,11994.0,16441.0,,2668.0,3115.0,4770.0,3792.0,3568.0,3539.0,2434.0,1933.0,2342.0,274.0,,1393.0,927.0,8079.0,21.0,2972.0,148.0,14895.0,551.0,195.0,42.0,52.0,238.0,,27043.0,118.0,194.0,11120.0,5857.0,507.0,8974.0,1971.0,28435.0,179.0,27150.0,1106.0
174,,106301317,ORANGE,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,15088.0,20273.0,4.0,2007.0,2855.0,4398.0,4107.0,4070.0,4411.0,3851.0,3808.0,5577.0,281.0,,1931.0,919.0,6105.0,52.0,1833.0,190.0,24335.0,435.0,,89.0,36.0,607.0,,33462.0,291.0,281.0,8559.0,11714.0,1206.0,11978.0,1908.0,35365.0,619.0,33294.0,1452.0
175,,106301337,ORANGE,31872 COAST HIGHWAY,LAGUNA BEACH,92651,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,6408.0,6717.0,,439.0,1084.0,2570.0,1767.0,1864.0,1983.0,1450.0,893.0,1045.0,30.0,,253.0,324.0,917.0,2.0,584.0,14.0,11031.0,159.0,285.0,24.0,8.0,38.0,118.0,12040.0,283.0,17.0,3202.0,3109.0,462.0,5533.0,819.0,13125.0,62.0,12856.0,207.0
176,,106301340,ORANGE,1100 WEST STEWART DRIVE,ORANGE,92868,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,26092.0,38891.0,,2368.0,5857.0,12889.0,10698.0,9013.0,8152.0,6005.0,4541.0,5015.0,445.0,,2229.0,1260.0,34978.0,13.0,1841.0,138.0,24524.0,579.0,379.0,52.0,37.0,171.0,26.0,61989.0,436.0,263.0,29626.0,16343.0,1031.0,13108.0,4875.0,64983.0,314.0,52704.0,11965.0
177,,106301342,ORANGE,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,26384.0,33945.0,,5094.0,5499.0,8893.0,7575.0,7130.0,7629.0,5837.0,5216.0,6378.0,1078.0,,5475.0,1767.0,19911.0,83.0,6257.0,416.0,26420.0,1485.0,1245.0,110.0,38.0,360.0,27.0,56086.0,294.0,421.0,21467.0,18172.0,1073.0,15118.0,4499.0,60329.0,1569.0,53511.0,5249.0
178,,106301357,ORANGE,14662 NEWPORT AVENUE,TUSTIN,92780,Hospital,Investor - Corporation,,,,,150-199,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,106301379,ORANGE,3033 WEST ORANGE AVENUE,ANAHEIM,92804,Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,12356.0,13037.0,1.0,2172.0,2473.0,4575.0,3976.0,3482.0,3744.0,2202.0,1251.0,1197.0,316.0,6.0,2690.0,1683.0,9485.0,8.0,522.0,78.0,10928.0,229.0,647.0,114.0,9.0,,21.0,22810.0,332.0,74.0,12714.0,1169.0,142.0,7890.0,3414.0,25394.0,1093.0,21567.0,2734.0
180,,106301566,ORANGE,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,Hospital,Investor - Corporation,,Basic,,,200-299,Urban,10170.0,10935.0,,1333.0,1975.0,4668.0,3964.0,3127.0,2807.0,1519.0,722.0,638.0,352.0,,761.0,782.0,13303.0,17.0,652.0,46.0,5544.0,459.0,719.0,79.0,19.0,4.0,4.0,19310.0,210.0,36.0,10600.0,2436.0,1178.0,5263.0,1628.0,21105.0,82.0,14445.0,6578.0
181,,106304113,ORANGE,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,6758.0,5771.0,,6485.0,4745.0,3.0,1.0,,1.0,,,,1294.0,,411.0,206.0,3271.0,4.0,816.0,35.0,7786.0,86.0,38.0,2.0,,,,12301.0,84.0,,5645.0,363.0,320.0,5575.0,626.0,12529.0,25.0,11270.0,1234.0
182,,106304409,ORANGE,3440 E LA PALMA AVE,ANAHEIM,92806,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,44136.0,54464.0,3.0,9520.0,9317.0,13671.0,12508.0,11161.0,12505.0,11130.0,8784.0,7773.0,2232.0,2.0,12450.0,4126.0,30328.0,349.0,833.0,1379.0,49138.0,421.0,609.0,47.0,121.0,585.0,1.0,95618.0,651.0,363.0,17086.0,22158.0,156.0,55846.0,3354.0,98603.0,2309.0,87896.0,8398.0
183,,106304460,ORANGE,16250 SAND CANYON AVENUE,IRVINE,92618,Hospital,Investor - Limited Liability Company,,,,,50-99,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,106310791,PLACER,11815 EDUCATION STREET,AUBURN,95602,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,12039.0,13682.0,,1853.0,2286.0,3748.0,3372.0,2842.0,3646.0,3024.0,2254.0,2394.0,302.0,,252.0,421.0,2217.0,143.0,269.0,322.0,22097.0,578.0,223.0,20.0,23.0,69.0,24.0,23780.0,286.0,273.0,10193.0,7332.0,879.0,5515.0,1802.0,25721.0,92.0,25085.0,544.0
185,,106311000,PLACER,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,26429.0,35891.0,3.0,6414.0,6411.0,9960.0,9257.0,7427.0,7261.0,5137.0,4165.0,4970.0,1321.0,,2211.0,2704.0,8787.0,202.0,2160.0,1037.0,45222.0,629.0,465.0,90.0,47.0,297.0,27.0,59146.0,793.0,352.0,25969.0,13447.0,2573.0,16556.0,3778.0,62323.0,1410.0,58937.0,1976.0
186,,106314024,PLACER,1600 EUREKA ROAD,ROSEVILLE,95661,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,42877.0,55766.0,3.0,10075.0,10015.0,13107.0,11796.0,10530.0,11363.0,10435.0,9467.0,9950.0,1907.0,1.0,4902.0,5489.0,12333.0,517.0,1096.0,2193.0,72116.0,222.0,1616.0,133.0,184.0,549.0,33.0,94121.0,848.0,744.0,19656.0,25609.0,1252.0,45707.0,6415.0,98646.0,1842.0,94680.0,2124.0
187,,106320859,PLUMAS,500 1ST AVE,PORTOLA,96122,Hospital,District,,Basic,SMALL/RURAL,,1-49,Frontier,1856.0,2152.0,,396.0,347.0,451.0,455.0,322.0,554.0,648.0,420.0,348.0,67.0,,23.0,19.0,334.0,18.0,91.0,87.0,3436.0,366.0,90.0,6.0,,,2.0,3458.0,3.0,6.0,1672.0,1300.0,77.0,757.0,202.0,4008.0,1.0,3910.0,97.0
188,,106320986,PLUMAS,1065 BUCKS LAKE ROAD,QUINCY,95971,Hospital,District,,Standby,SMALL/RURAL,,1-49,Frontier,1985.0,2276.0,,330.0,560.0,696.0,478.0,418.0,633.0,471.0,324.0,277.0,74.0,,24.0,122.0,160.0,101.0,74.0,26.0,3754.0,173.0,50.0,3.0,,,5.0,3958.0,16.0,,1641.0,1066.0,182.0,1159.0,213.0,4261.0,1.0,4248.0,12.0
189,,106321016,PLUMAS,130 BRENTWOOD DRIVE,CHESTER,96020,Hospital,District,,Standby,SMALL/RURAL,,1-49,Frontier,1408.0,1609.0,,251.0,269.0,249.0,301.0,257.0,412.0,450.0,477.0,326.0,25.0,,22.0,15.0,132.0,74.0,60.0,48.0,2666.0,86.0,14.0,1.0,2.0,,37.0,2740.0,3.0,3.0,719.0,1095.0,104.0,970.0,129.0,3017.0,2.0,2988.0,27.0
190,,106331152,RIVERSIDE,800 SOUTH MAIN STREET,CORONA,92882,Hospital,Investor - Corporation,,Basic,,,150-199,Urban,18129.0,22695.0,,4962.0,4655.0,6812.0,5876.0,5176.0,5046.0,3123.0,2288.0,2028.0,858.0,,1039.0,2689.0,20810.0,42.0,1540.0,222.0,14482.0,646.0,531.0,87.0,42.0,51.0,,38229.0,608.0,304.0,20028.0,4420.0,645.0,10797.0,4934.0,40824.0,652.0,35621.0,4551.0
191,,106331164,RIVERSIDE,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,Hospital,Investor - Corporation,,Comprehensive,,,300-499,Urban,30420.0,32507.0,15.0,7189.0,5967.0,10276.0,8870.0,7339.0,8766.0,6038.0,3594.0,2792.0,2111.0,,984.0,4745.0,25860.0,154.0,1547.0,765.0,28887.0,209.0,1612.0,115.0,27.0,83.0,,59278.0,1208.0,365.0,34669.0,10868.0,1396.0,11562.0,4277.0,62942.0,198.0,57738.0,5006.0
192,,106331168,RIVERSIDE,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,27641.0,33850.0,2.0,6067.0,5252.0,7777.0,6827.0,6189.0,7078.0,6984.0,6899.0,7170.0,1250.0,,667.0,1626.0,23878.0,86.0,2321.0,1463.0,31452.0,117.0,630.0,76.0,14.0,34.0,340.0,59636.0,530.0,92.0,24545.0,16086.0,1318.0,15648.0,3896.0,61493.0,59.0,55035.0,6399.0
193,,106331194,RIVERSIDE,1117 EAST DEVONSHIRE,HEMET,92543,Hospital,Investor - Limited Liability Company,,Basic,,,300-499,Urban,19265.0,25494.0,3.0,4966.0,4407.0,7168.0,5970.0,4919.0,5878.0,4312.0,2869.0,3228.0,1044.0,1.0,504.0,6910.0,15324.0,99.0,2.0,18.0,21905.0,810.0,1036.0,158.0,1.0,3.0,23.0,41939.0,346.0,199.0,27014.0,8384.0,33.0,6734.0,2597.0,44762.0,6.0,42387.0,2369.0
194,,106331216,RIVERSIDE,47111 MONROE STREET,INDIO,92201,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,19113.0,20845.0,4.0,6153.0,4745.0,6829.0,5660.0,4425.0,4164.0,2822.0,1893.0,1419.0,1852.0,,209.0,1308.0,29730.0,13.0,77.0,70.0,8555.0,616.0,1997.0,71.0,20.0,16.0,1.0,36305.0,646.0,288.0,25043.0,5506.0,764.0,5036.0,3608.0,39962.0,104.0,31342.0,8516.0
195,,106331288,RIVERSIDE,250 NORTH FIRST STREET,BLYTHE,92225,Hospital,District,,Standby,SMALL/RURAL,,50-99,Rural,4698.0,4668.0,2.0,916.0,866.0,1600.0,1267.0,1204.0,1240.0,960.0,703.0,413.0,199.0,,33.0,1090.0,3764.0,18.0,482.0,17.0,3964.0,443.0,366.0,26.0,1.0,11.0,6.0,7956.0,93.0,39.0,3411.0,1612.0,644.0,1662.0,2038.0,9368.0,22.0,8986.0,360.0
196,,106331293,RIVERSIDE,3865 JACKSON STREET,RIVERSIDE,92503,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,18546.0,23525.0,4.0,6249.0,5209.0,7285.0,6081.0,5223.0,5016.0,2946.0,1485.0,1187.0,1394.0,,859.0,2825.0,20045.0,181.0,473.0,,17692.0,610.0,3129.0,50.0,6.0,56.0,1.0,38082.0,5.0,132.0,21851.0,6666.0,668.0,8762.0,4128.0,42075.0,307.0,34955.0,6813.0
197,,106331312,RIVERSIDE,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,Hospital,Investor - Individual,,Basic,,,300-499,Urban,44461.0,59671.0,4.0,12671.0,11424.0,22482.0,16151.0,11798.0,11921.0,6946.0,4100.0,3567.0,3076.0,,1698.0,10692.0,53847.0,64.0,12724.0,5.0,25106.0,475.0,2739.0,122.0,16.0,33.0,1.0,98036.0,292.0,543.0,62169.0,13773.0,2363.0,14638.0,11193.0,104136.0,734.0,93197.0,10205.0
198,,106331326,RIVERSIDE,600 N. HIGHLAND SPRINGS AVENUE,BANNING,92220,Hospital,District,,Basic,SMALL/RURAL,,50-99,Urban,17755.0,22423.0,,4887.0,4348.0,6265.0,5424.0,4386.0,4786.0,3528.0,2724.0,2836.0,994.0,,980.0,4040.0,15384.0,545.0,475.0,,18754.0,1257.0,1433.0,61.0,37.0,184.0,4.0,36612.0,259.0,291.0,22410.0,10776.0,316.0,3612.0,3064.0,40178.0,41.0,39478.0,659.0
199,,106334018,RIVERSIDE,28400 MCCALL BOULEVARD,SUN CITY,92585,Hospital,Investor - Limited Liability Company,,Basic,,,50-99,Urban,7666.0,9708.0,1.0,1542.0,1757.0,2656.0,2514.0,1999.0,2154.0,1676.0,1249.0,1559.0,269.0,,220.0,1824.0,6775.0,29.0,2.0,6.0,8519.0,349.0,361.0,40.0,,1.0,16.0,16340.0,99.0,49.0,9233.0,2754.0,20.0,4068.0,1299.0,17375.0,3.0,16026.0,1346.0
200,,106334025,RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,19608.0,24158.0,3.0,4576.0,4101.0,6308.0,5255.0,5009.0,5737.0,4766.0,3803.0,3126.0,1088.0,,2031.0,5569.0,16414.0,151.0,532.0,1587.0,17485.0,476.0,554.0,76.0,65.0,282.0,1.0,41344.0,591.0,179.0,10252.0,9931.0,196.0,20421.0,2965.0,43769.0,617.0,39398.0,3754.0
201,,106334048,RIVERSIDE,27300 IRIS AVENUE,MORENO VALLEY,92555,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,16861.0,23539.0,1.0,5782.0,4833.0,7086.0,5418.0,4157.0,4222.0,3279.0,2506.0,1842.0,1276.0,,1319.0,11315.0,18403.0,106.0,460.0,292.0,8506.0,548.0,376.0,12.0,24.0,193.0,,39002.0,131.0,61.0,17007.0,6611.0,331.0,14024.0,2428.0,40401.0,219.0,36285.0,3897.0
202,,106334068,RIVERSIDE,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,37569.0,51929.0,,13266.0,10562.0,15474.0,12861.0,10136.0,9463.0,6140.0,4129.0,4077.0,3390.0,,2404.0,6852.0,25961.0,185.0,7617.0,191.0,46288.0,1168.0,1283.0,98.0,54.0,351.0,,84223.0,627.0,199.0,41211.0,9625.0,5122.0,27266.0,6274.0,89498.0,881.0,83776.0,4841.0
203,,106334487,RIVERSIDE,26520 CACTUS AVENUE,MORENO VALLEY,92555,Hospital,City or County,,Basic,,Teaching,300-499,Urban,32878.0,34600.0,3.0,6543.0,6957.0,13644.0,11302.0,9772.0,9485.0,5044.0,1915.0,1195.0,1624.0,,1285.0,12881.0,38629.0,79.0,1085.0,766.0,12756.0,132.0,3689.0,95.0,4.0,6.0,2.0,60733.0,715.0,20.0,44452.0,5306.0,4066.0,4224.0,9198.0,67481.0,551.0,54547.0,12383.0
204,,106334564,RIVERSIDE,31700 TEMECULA PKWY,TEMECULA,92592,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,15959.0,20346.0,,3324.0,4019.0,5987.0,5165.0,4572.0,4625.0,3534.0,2455.0,2247.0,377.0,,1425.0,2291.0,7277.0,385.0,1884.0,149.0,22894.0,467.0,492.0,58.0,21.0,201.0,,34379.0,272.0,79.0,11374.0,7090.0,2881.0,12387.0,2573.0,36305.0,557.0,34610.0,1138.0
205,,106334589,RIVERSIDE,28062 BAXTER ROAD,MURRIETA,92563,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,15657.0,21113.0,4.0,3897.0,3623.0,5020.0,4829.0,4210.0,4389.0,3940.0,3344.0,2634.0,888.0,,1141.0,3013.0,10238.0,97.0,416.0,3.0,21866.0,568.0,693.0,32.0,11.0,27.0,14.0,34861.0,165.0,70.0,5380.0,8876.0,2190.0,18232.0,2054.0,36774.0,78.0,35476.0,1220.0
206,,106340913,SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,95825,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,43063.0,58869.0,1.0,11220.0,9337.0,19901.0,15102.0,12048.0,12272.0,8559.0,5575.0,5839.0,2080.0,,6278.0,25965.0,18491.0,543.0,4068.0,562.0,46026.0,384.0,2290.0,162.0,88.0,179.0,21.0,95964.0,1478.0,829.0,43404.0,18468.0,1162.0,26165.0,12726.0,101933.0,4447.0,93694.0,3792.0
207,,106340947,SACRAMENTO,4001 J STREET,SACRAMENTO,95819,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,15479.0,21662.0,,2945.0,2328.0,5935.0,5349.0,4938.0,6024.0,4326.0,2430.0,2282.0,584.0,,3217.0,8026.0,8269.0,117.0,891.0,715.0,15906.0,234.0,,23.0,11.0,173.0,7.0,36317.0,165.0,127.0,19304.0,8852.0,704.0,6457.0,1824.0,37141.0,1691.0,33603.0,1847.0
208,,106340950,SACRAMENTO,6501 COYLE AVENUE,CARMICHAEL,95608,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,24336.0,30878.0,5.0,5365.0,4925.0,9728.0,8386.0,6590.0,7549.0,4947.0,2854.0,3658.0,1217.0,,2722.0,8117.0,7172.0,108.0,1011.0,717.0,35372.0,548.0,365.0,227.0,17.0,77.0,40.0,52128.0,1174.0,384.0,31956.0,11717.0,1075.0,7352.0,3119.0,55219.0,2601.0,51040.0,1578.0
209,,106340951,SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,22907.0,32500.0,,7209.0,5619.0,9633.0,8398.0,6734.0,6928.0,4555.0,2622.0,2153.0,1556.0,,9302.0,15556.0,15231.0,120.0,2218.0,209.0,12771.0,598.0,1.0,68.0,6.0,259.0,14.0,53921.0,82.0,192.0,36025.0,9205.0,797.0,6424.0,2956.0,55407.0,5187.0,44846.0,5374.0
210,,106341006,SACRAMENTO,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,Hospital,University of California,,Comprehensive,,Teaching,500+,Urban,28559.0,28642.0,3.0,6847.0,5533.0,9425.0,8704.0,7300.0,8378.0,5181.0,2552.0,1667.0,1615.0,2.0,4259.0,12960.0,14092.0,410.0,65.0,4597.0,20821.0,5.0,34.0,,1.0,41.0,2.0,57036.0,5.0,74.0,32829.0,9949.0,1496.0,11916.0,1014.0,57204.0,1845.0,52786.0,2573.0
211,,106341051,SACRAMENTO,2825 CAPITOL AVE,SACRAMENTO,95816,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,38984.0,47182.0,,9297.0,6368.0,15989.0,14775.0,11471.0,11563.0,6645.0,3267.0,3501.0,3290.0,,5803.0,18039.0,21029.0,343.0,4808.0,1010.0,35134.0,624.0,2412.0,77.0,49.0,382.0,43.0,79802.0,1708.0,501.0,49089.0,13717.0,2492.0,15262.0,5606.0,86166.0,2425.0,79616.0,4125.0
212,,106342344,SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,49899.0,65935.0,3.0,14222.0,12934.0,21163.0,15980.0,13167.0,13020.0,9922.0,6573.0,6049.0,2806.0,1.0,16102.0,33519.0,30118.0,584.0,3013.0,1026.0,31475.0,489.0,843.0,251.0,90.0,395.0,40.0,111449.0,1469.0,440.0,47550.0,20746.0,1499.0,34363.0,11672.0,115837.0,4325.0,103950.0,7562.0
213,,106344029,SACRAMENTO,1650 CREEKSIDE DRIVE,FOLSOM,95630,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,16785.0,22544.0,1.0,4366.0,3988.0,6140.0,5798.0,4875.0,4757.0,3297.0,2538.0,2834.0,737.0,,2390.0,1608.0,4734.0,71.0,480.0,280.0,29767.0,856.0,2.0,53.0,10.0,359.0,1.0,37719.0,212.0,64.0,16650.0,7718.0,1113.0,11976.0,1873.0,39330.0,1452.0,36786.0,1092.0
214,,106350784,SAN BENITO,911 SUNSET DRIVE,HOLLISTER,95023,Hospital,District,,Basic,SMALL/RURAL,,100-149,Rural,8276.0,10038.0,,2956.0,2495.0,2879.0,2571.0,2113.0,1921.0,1298.0,786.0,683.0,612.0,,183.0,152.0,11218.0,10.0,91.0,213.0,6447.0,507.0,180.0,15.0,11.0,1.0,42.0,17322.0,39.0,12.0,10363.0,2592.0,379.0,4376.0,604.0,18314.0,32.0,15366.0,2916.0
215,,106361110,SAN BERNARDINO,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,5153.0,5738.0,,1119.0,1317.0,1777.0,1386.0,1314.0,1457.0,1162.0,694.0,488.0,177.0,,155.0,154.0,1595.0,17.0,402.0,82.0,8486.0,841.0,152.0,24.0,6.0,2.0,,9753.0,10.0,5.0,3796.0,1207.0,290.0,4933.0,665.0,10891.0,30.0,10576.0,285.0
216,,106361144,SAN BERNARDINO,5451 WALNUT AVENUE,CHINO,91710,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,18465.0,22583.0,,7506.0,6155.0,7731.0,6152.0,4923.0,3655.0,1972.0,1073.0,764.0,1117.0,,1687.0,2349.0,29202.0,16.0,790.0,48.0,6956.0,710.0,1085.0,77.0,3.0,19.0,9.0,38173.0,146.0,22.0,26533.0,3405.0,1109.0,6412.0,3589.0,41048.0,342.0,30746.0,9960.0
217,,106361166,SAN BERNARDINO,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,Hospital,Investor - Limited Liability Company,,Basic,,,100-149,Urban,9307.0,11812.0,,3411.0,2817.0,4157.0,3546.0,2572.0,2132.0,1011.0,479.0,345.0,649.0,,500.0,2040.0,14975.0,10.0,110.0,17.0,3467.0,261.0,1317.0,27.0,1.0,4.0,14.0,18957.0,69.0,93.0,3591.0,1653.0,171.0,13478.0,2226.0,21119.0,65.0,16791.0,4263.0
218,,106361223,SAN BERNARDINO,9961 SIERRA AVENUE,FONTANA,92335,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,56370.0,72369.0,3.0,15428.0,13191.0,20331.0,16870.0,14988.0,15221.0,13017.0,9127.0,7138.0,3431.0,,5418.0,17932.0,66169.0,307.0,1280.0,3599.0,34037.0,391.0,2176.0,179.0,106.0,873.0,11.0,123582.0,872.0,297.0,41164.0,24019.0,441.0,53625.0,9474.0,128742.0,1111.0,113739.0,13892.0
